,submission_id,student_id,exercise_id,state,approval_date,average_answer_time_in_hours,name_x,position,min_task_time_in_min,max_task_time_in_min,name_y,start_date,target_completion_date,progress_percent,test_variable
1429,416404.0,45523.0,8329.0,approved,2020-10-10 00:00:00+00:00,19.14,Exercise 26,26.0,60.0,180.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1430,415329.0,45523.0,8328.0,approved,2020-10-08 00:00:00+00:00,21.18,Exercise 25,25.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1431,414032.0,45523.0,8327.0,approved,2020-10-09 00:00:00+00:00,10.5275,Exercise 24,24.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1432,412304.0,45523.0,8326.0,approved,2020-10-02 00:00:00+00:00,13.84,Exercise 23,23.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1433,411230.0,45523.0,8325.0,approved,2020-09-30 00:00:00+00:00,19.29,Exercise 22,22.0,60.0,180.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1434,408929.0,45523.0,8324.0,approved,2020-09-25 00:00:00+00:00,20.25,Exercise 20,20.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1435,407340.0,45523.0,8323.0,approved,2020-09-22 00:00:00+00:00,8.23,Exercise 19,19.0,60.0,180.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1436,405640.0,45523.0,8322.0,approved,2020-09-22 00:00:00+00:00,14.23,Exercise 18,18.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1437,404822.0,45523.0,8321.0,approved,2020-09-17 00:00:00+00:00,20.42,Exercise 17,17.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1438,403899.0,45523.0,8320.0,approved,2020-09-15 00:00:00+00:00,3.04,Exercise 16,16.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1439,403456.0,45523.0,8319.0,approved,2020-09-15 00:00:00+00:00,23.05,Exercise 15,15.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1440,402163.0,45523.0,8318.0,approved,2020-09-11 00:00:00+00:00,17.98,Exercise 14,14.0,420.0,540.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1441,399786.0,45523.0,8317.0,approved,2020-09-07 00:00:00+00:00,16.55,Exercise 13,13.0,60.0,180.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1442,397744.0,45523.0,8315.0,approved,2020-09-04 00:00:00+00:00,21.91,Exercise 10,10.0,60.0,180.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1443,395844.0,45523.0,8313.0,approved,2020-08-28 00:00:00+00:00,20.77,Exercise 8,8.0,60.0,180.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1444,396193.0,45523.0,8314.0,approved,2020-08-28 00:00:00+00:00,1.98,Exercise 9,9.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1445,395321.0,45523.0,8312.0,approved,2020-08-27 00:00:00+00:00,20.69,Exercise 7,7.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1446,392953.0,45523.0,8311.0,approved,2020-08-21 00:00:00+00:00,9.97,Exercise 6,6.0,60.0,180.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1447,392508.0,45523.0,8310.0,approved,2020-08-20 00:00:00+00:00,7.11,Exercise 5,5.0,60.0,180.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1448,391498.0,45523.0,8309.0,approved,2020-08-18 00:00:00+00:00,6.13,Exercise 4,4.0,60.0,180.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1449,389989.0,45523.0,8308.0,approved,2020-08-15 00:00:00+00:00,19.37,Exercise 3,3.0,60.0,180.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1450,389264.0,45523.0,8307.0,approved,2020-08-13 00:00:00+00:00,19.8,Exercise 2,2.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1451,388513.0,45523.0,8306.0,approved,2020-08-11 00:00:00+00:00,4.8,Exercise 1,1.0,240.0,360.0,Student 11,2020-08-07 00:00:00+00:00,2020-12-15 00:00:00+00:00,43.0,a
1452,416326.0,46076.0,8325.0,approved,2020-10-12 00:00:00+00:00,21.55,Exercise 22,22.0,60.0,180.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1453,413580.0,46076.0,8324.0,approved,2020-10-05 00:00:00+00:00,16.82,Exercise 20,20.0,240.0,360.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1454,412227.0,46076.0,8323.0,approved,2020-10-02 00:00:00+00:00,16.240000000000002,Exercise 19,19.0,60.0,180.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1455,411267.0,46076.0,8322.0,approved,2020-09-30 00:00:00+00:00,18.14,Exercise 18,18.0,240.0,360.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1456,409757.0,46076.0,8321.0,approved,2020-09-28 00:00:00+00:00,15.435,Exercise 17,17.0,240.0,360.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1457,409499.0,46076.0,8320.0,approved,2020-09-28 00:00:00+00:00,16.8275,Exercise 16,16.0,240.0,360.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1458,409131.0,46076.0,8319.0,approved,2020-09-26 00:00:00+00:00,22.29,Exercise 15,15.0,240.0,360.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1459,406389.0,46076.0,8318.0,approved,2020-09-23 00:00:00+00:00,19.240000000000002,Exercise 14,14.0,420.0,540.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1460,405611.0,46076.0,8317.0,approved,2020-09-18 00:00:00+00:00,7.84,Exercise 13,13.0,60.0,180.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1461,402751.0,46076.0,8315.0,approved,2020-09-13 00:00:00+00:00,22.88,Exercise 10,10.0,60.0,180.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1462,402132.0,46076.0,8314.0,approved,2020-09-11 00:00:00+00:00,19.67,Exercise 9,9.0,240.0,360.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1463,400613.0,46076.0,8313.0,approved,2020-09-08 00:00:00+00:00,8.95,Exercise 8,8.0,60.0,180.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1464,399334.0,46076.0,8312.0,approved,2020-09-07 00:00:00+00:00,13.015,Exercise 7,7.0,240.0,360.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1465,397838.0,46076.0,8310.0,approved,2020-09-02 00:00:00+00:00,20.060000000000002,Exercise 5,5.0,60.0,180.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1466,397879.0,46076.0,8311.0,approved,2020-09-02 00:00:00+00:00,18.64,Exercise 6,6.0,60.0,180.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1467,395868.0,46076.0,8309.0,approved,2020-08-28 00:00:00+00:00,20.1,Exercise 4,4.0,60.0,180.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1468,395345.0,46076.0,8308.0,approved,2020-08-27 00:00:00+00:00,20.0,Exercise 3,3.0,60.0,180.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1469,394247.0,46076.0,8307.0,approved,2020-08-25 00:00:00+00:00,17.38,Exercise 2,2.0,240.0,360.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1470,393169.0,46076.0,8306.0,approved,2020-08-23 00:00:00+00:00,20.7,Exercise 1,1.0,240.0,360.0,Student 28,2020-08-21 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,a
1471,370153.0,42498.0,8433.0,approved,2020-07-15 00:00:00+00:00,53.050000000000004,Exercise 11,11.0,60.0,180.0,Student 79,2020-05-14 00:00:00+00:00,2020-12-12 00:00:00+00:00,43.0,a
1472,406329.0,40892.0,8434.0,approved,2020-09-22 00:00:00+00:00,31.84,Exercise 21,21.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
1473,364461.0,40892.0,8433.0,approved,2020-06-15 00:00:00+00:00,20.25,Exercise 11,11.0,60.0,180.0,Student 50,2020-03-29 00:00:00+00:00,2020-12-21 00:00:00+00:00,48.0,b
1474,356219.0,40520.0,8433.0,approved,2020-05-26 00:00:00+00:00,53.07,Exercise 11,11.0,60.0,180.0,Student 333,2020-03-14 00:00:00+00:00,2020-11-13 00:00:00+00:00,50.0,a
1475,389433.0,41075.0,8434.0,approved,2020-08-17 00:00:00+00:00,89.94,Exercise 21,21.0,60.0,180.0,Student 383,2020-04-02 00:00:00+00:00,2021-02-17 00:00:00+00:00,35.0,a
1476,413328.0,46489.0,8433.0,approved,2020-10-11 00:00:00+00:00,39.19,Exercise 11,11.0,60.0,180.0,Student 286,2020-08-30 00:00:00+00:00,2021-04-16 00:00:00+00:00,21.0,b
1477,368038.0,41861.0,8433.0,approved,2020-06-25 00:00:00+00:00,38.79,Exercise 11,11.0,60.0,180.0,Student 138,2020-04-28 00:00:00+00:00,2020-12-04 00:00:00+00:00,21.0,a
1478,400361.0,44066.0,8433.0,approved,2020-09-11 00:00:00+00:00,81.09,Exercise 11,11.0,60.0,180.0,Student 139,2020-06-29 00:00:00+00:00,2021-02-08 00:00:00+00:00,31.0,a
1479,402020.0,45161.0,8433.0,approved,2020-09-17 00:00:00+00:00,152.92,Exercise 11,11.0,60.0,180.0,Student 99,2020-07-29 00:00:00+00:00,2021-03-01 00:00:00+00:00,29.0,b
1480,417605.0,44800.0,8338.0,approved,2020-10-12 00:00:00+00:00,2.21,Exercise 36,36.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1481,412992.0,44800.0,8337.0,approved,2020-10-03 00:00:00+00:00,3.52,Exercise 35,35.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1482,412655.0,44800.0,8336.0,approved,2020-10-03 00:00:00+00:00,22.13,Exercise 34,34.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1483,411405.0,44800.0,8335.0,approved,2020-09-30 00:00:00+00:00,1.16,Exercise 33,33.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1484,408571.0,44800.0,8333.0,approved,2020-09-24 00:00:00+00:00,4.82,Exercise 30,30.0,420.0,540.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1485,407742.0,44800.0,8332.0,approved,2020-09-23 00:00:00+00:00,14.83,Exercise 29,29.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1486,406610.0,44800.0,8331.0,approved,2020-09-21 00:00:00+00:00,6.7,Exercise 28,28.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1487,404832.0,44800.0,8330.0,approved,2020-09-17 00:00:00+00:00,16.94,Exercise 27,27.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1488,404256.0,44800.0,8329.0,approved,2020-09-16 00:00:00+00:00,11.8,Exercise 26,26.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1489,403726.0,44800.0,8328.0,approved,2020-09-15 00:00:00+00:00,13.85,Exercise 25,25.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1490,402319.0,44800.0,8327.0,approved,2020-09-11 00:00:00+00:00,7.26,Exercise 24,24.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1491,400912.0,44800.0,8326.0,approved,2020-09-09 00:00:00+00:00,13.74,Exercise 23,23.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1492,399040.0,44800.0,8325.0,approved,2020-09-04 00:00:00+00:00,4.76,Exercise 22,22.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1493,397756.0,44800.0,8324.0,approved,2020-09-02 00:00:00+00:00,13.200000000000001,Exercise 20,20.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1494,396313.0,44800.0,8323.0,approved,2020-08-28 00:00:00+00:00,0.5900000000000001,Exercise 19,19.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1495,395297.0,44800.0,8322.0,approved,2020-08-26 00:00:00+00:00,1.33,Exercise 18,18.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1496,394959.0,44800.0,8321.0,approved,2020-08-26 00:00:00+00:00,0.7400000000000001,Exercise 17,17.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1497,393524.0,44800.0,8320.0,approved,2020-08-23 00:00:00+00:00,9.67,Exercise 16,16.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1498,392738.0,44800.0,8319.0,approved,2020-08-22 00:00:00+00:00,36.44,Exercise 15,15.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1499,391909.0,44800.0,8318.0,approved,2020-08-19 00:00:00+00:00,3.51,Exercise 14,14.0,420.0,540.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1500,389909.0,44800.0,8317.0,approved,2020-08-16 00:00:00+00:00,53.67,Exercise 13,13.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1501,388715.0,44800.0,8315.0,approved,2020-08-12 00:00:00+00:00,12.17,Exercise 10,10.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1502,387226.0,44800.0,8314.0,approved,2020-08-07 00:00:00+00:00,1.66,Exercise 9,9.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1503,387115.0,44800.0,8313.0,approved,2020-08-07 00:00:00+00:00,1.1,Exercise 8,8.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1504,386407.0,44800.0,8312.0,approved,2020-08-06 00:00:00+00:00,7.94,Exercise 7,7.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1505,383940.0,44800.0,8311.0,approved,2020-07-31 00:00:00+00:00,16.94,Exercise 6,6.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1506,382444.0,44800.0,8310.0,approved,2020-07-27 00:00:00+00:00,1.43,Exercise 5,5.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1507,382207.0,44800.0,8309.0,approved,2020-07-27 00:00:00+00:00,1.49,Exercise 4,4.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1508,381657.0,44800.0,8308.0,approved,2020-07-25 00:00:00+00:00,0.7000000000000001,Exercise 3,3.0,60.0,180.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1509,380518.0,44800.0,8307.0,approved,2020-07-23 00:00:00+00:00,12.72,Exercise 2,2.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1510,380036.0,44800.0,8306.0,approved,2020-07-22 00:00:00+00:00,15.5,Exercise 1,1.0,240.0,360.0,Student 30,2020-07-20 00:00:00+00:00,2020-12-07 00:00:00+00:00,59.0,a
1511,416225.0,45509.0,8325.0,approved,2020-10-09 00:00:00+00:00,0.63,Exercise 22,22.0,60.0,180.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1512,414375.0,45509.0,8324.0,approved,2020-10-06 00:00:00+00:00,3.85,Exercise 20,20.0,240.0,360.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1513,412486.0,45509.0,8323.0,approved,2020-10-02 00:00:00+00:00,2.29,Exercise 19,19.0,60.0,180.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1514,411915.0,45509.0,8322.0,approved,2020-10-01 00:00:00+00:00,4.45,Exercise 18,18.0,240.0,360.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1515,410908.0,45509.0,8321.0,approved,2020-09-30 00:00:00+00:00,10.175,Exercise 17,17.0,240.0,360.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1516,409093.0,45509.0,8320.0,approved,2020-09-25 00:00:00+00:00,3.11,Exercise 16,16.0,240.0,360.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1517,408484.0,45509.0,8319.0,approved,2020-09-24 00:00:00+00:00,1.94,Exercise 15,15.0,240.0,360.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1518,407544.0,45509.0,8318.0,approved,2020-09-22 00:00:00+00:00,2.62,Exercise 14,14.0,420.0,540.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1519,405553.0,45509.0,8317.0,approved,2020-09-18 00:00:00+00:00,6.76,Exercise 13,13.0,60.0,180.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1520,403338.0,45509.0,8315.0,approved,2020-09-14 00:00:00+00:00,3.69,Exercise 10,10.0,60.0,180.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1521,402309.0,45509.0,8314.0,approved,2020-09-11 00:00:00+00:00,2.99,Exercise 9,9.0,240.0,360.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1522,401717.0,45509.0,8313.0,approved,2020-09-10 00:00:00+00:00,13.530000000000001,Exercise 8,8.0,60.0,180.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1523,400630.0,45509.0,8312.0,approved,2020-09-09 00:00:00+00:00,22.490000000000002,Exercise 7,7.0,240.0,360.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1524,391911.0,45509.0,8311.0,approved,2020-08-19 00:00:00+00:00,4.39,Exercise 6,6.0,60.0,180.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1525,391417.0,45509.0,8310.0,approved,2020-08-18 00:00:00+00:00,4.54,Exercise 5,5.0,60.0,180.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1526,390989.0,45509.0,8309.0,approved,2020-08-17 00:00:00+00:00,0.33,Exercise 4,4.0,60.0,180.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1527,389434.0,45509.0,8308.0,approved,2020-08-14 00:00:00+00:00,8.065,Exercise 3,3.0,60.0,180.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1528,388885.0,45509.0,8307.0,approved,2020-08-12 00:00:00+00:00,2.0,Exercise 2,2.0,240.0,360.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1529,388186.0,45509.0,8306.0,approved,2020-08-10 00:00:00+00:00,0.41000000000000003,Exercise 1,1.0,240.0,360.0,Student 42,2020-08-07 00:00:00+00:00,2021-01-05 00:00:00+00:00,36.0,b
1530,410232.0,44581.0,8435.0,approved,2020-09-30 00:00:00+00:00,13.375,Exercise 31,31.0,60.0,180.0,Student 23,2020-07-14 00:00:00+00:00,2020-12-04 00:00:00+00:00,59.0,a
1531,394951.0,44581.0,8434.0,approved,2020-08-27 00:00:00+00:00,26.39,Exercise 21,21.0,60.0,180.0,Student 23,2020-07-14 00:00:00+00:00,2020-12-04 00:00:00+00:00,59.0,a
1532,382870.0,44581.0,8433.0,approved,2020-07-28 00:00:00+00:00,2.93,Exercise 11,11.0,60.0,180.0,Student 23,2020-07-14 00:00:00+00:00,2020-12-04 00:00:00+00:00,59.0,a
1533,416611.0,45313.0,8434.0,waiting_for_review,,30.02,Exercise 21,21.0,60.0,180.0,Student 51,2020-08-01 00:00:00+00:00,2021-05-04 00:00:00+00:00,34.0,b
1534,400680.0,45313.0,8433.0,approved,2020-09-09 00:00:00+00:00,20.57,Exercise 11,11.0,60.0,180.0,Student 51,2020-08-01 00:00:00+00:00,2021-05-04 00:00:00+00:00,34.0,b
1535,416864.0,46140.0,8434.0,almost_there,,27.87,Exercise 21,21.0,60.0,180.0,Student 9,2020-08-23 00:00:00+00:00,2021-01-06 00:00:00+00:00,35.0,b
1536,404665.0,46140.0,8433.0,approved,2020-09-17 00:00:00+00:00,9.91,Exercise 11,11.0,60.0,180.0,Student 9,2020-08-23 00:00:00+00:00,2021-01-06 00:00:00+00:00,35.0,b
1537,414392.0,47286.0,8433.0,approved,2020-10-07 00:00:00+00:00,10.82,Exercise 11,11.0,60.0,180.0,Student 24,2020-09-17 00:00:00+00:00,2021-02-03 00:00:00+00:00,21.0,b
1538,415085.0,47423.0,8433.0,approved,2020-10-10 00:00:00+00:00,20.6,Exercise 11,11.0,60.0,180.0,Student 10,2020-09-20 00:00:00+00:00,2021-02-02 00:00:00+00:00,22.0,b
1539,415454.0,44572.0,8333.0,almost_there,,13.385,Exercise 30,30.0,420.0,540.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1540,414684.0,44572.0,8332.0,approved,2020-10-07 00:00:00+00:00,8.16,Exercise 29,29.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1541,411305.0,44572.0,8331.0,approved,2020-10-02 00:00:00+00:00,16.27,Exercise 28,28.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1542,409372.0,44572.0,8330.0,approved,2020-09-30 00:00:00+00:00,14.075000000000001,Exercise 27,27.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1543,408375.0,44572.0,8329.0,approved,2020-09-24 00:00:00+00:00,4.83,Exercise 26,26.0,60.0,180.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1544,407692.0,44572.0,8328.0,approved,2020-09-23 00:00:00+00:00,4.4,Exercise 25,25.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1545,405292.0,44572.0,8327.0,approved,2020-09-22 00:00:00+00:00,8.75,Exercise 24,24.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1546,404141.0,44572.0,8326.0,approved,2020-09-18 00:00:00+00:00,19.560000000000002,Exercise 23,23.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1547,401552.0,44572.0,8325.0,approved,2020-09-15 00:00:00+00:00,11.5725,Exercise 22,22.0,60.0,180.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1548,399659.0,44572.0,8323.0,approved,2020-09-08 00:00:00+00:00,26.330000000000002,Exercise 19,19.0,60.0,180.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1549,400490.0,44572.0,8324.0,approved,2020-09-10 00:00:00+00:00,14.58,Exercise 20,20.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1550,399410.0,44572.0,8322.0,approved,2020-09-07 00:00:00+00:00,26.810000000000002,Exercise 18,18.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1551,398483.0,44572.0,8321.0,approved,2020-09-04 00:00:00+00:00,3.555,Exercise 17,17.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1552,397268.0,44572.0,8320.0,approved,2020-09-02 00:00:00+00:00,3.2025,Exercise 16,16.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1553,395302.0,44572.0,8319.0,approved,2020-08-28 00:00:00+00:00,11.88,Exercise 15,15.0,240.0,360.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
1554,393340.0,44572.0,8318.0,approved,2020-08-25 00:00:00+00:00,11.445,Exercise 14,14.0,420.0,540.0,Student 229,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,50.0,a
